,C3,C2,C1
1973-07-25,-1.7232163,1.8308272,0.073296934
1973-07-26,-1.7605339,1.8177332,0.12240827
1973-07-27,-1.7705289,1.8091857,0.16002902
1973-07-30,-1.7727854,1.7972671,0.16953033
1973-07-31,-1.7884204,1.779809,0.18646452
1973-08-01,-1.8031762,1.7395165,0.22614315
1973-08-02,-1.7922024,1.7488785,0.20649752
1973-08-03,-1.8346943,1.7789826,0.22476429
1973-08-06,-1.8469249,1.8575349,0.24826671
1973-08-07,-1.8393971,1.9443496,0.2843649
1973-08-08,-1.7860327,1.948113,0.26266363
1973-08-09,-1.7848473,1.9308547,0.2656443
1973-08-10,-1.7634685,1.9429233,0.26279226
1973-08-13,-1.7216101,1.9318423,0.23588672
1973-08-14,-1.6543165,1.9025887,0.22895168
1973-08-15,-1.6211107,1.8659319,0.20944054
1973-08-16,-1.5178536,1.7610383,0.1463486
1973-08-17,-1.4862261,1.7231162,0.10628156
1973-08-20,-1.5489901,1.8025198,0.1517252
1973-08-21,-1.5439574,1.8021188,0.14917086
1973-08-22,-1.5556707,1.777903,0.15206835
1973-08-23,-1.4844241,1.7065035,0.09958783
1973-08-24,-1.4475404,1.6834738,0.04587125
1973-08-27,-1.4842844,1.6956216,0.067609936
1973-08-28,-1.4834872,1.7132667,0.079259075
1973-08-29,-1.4460112,1.7118374,0.05790907
1973-08-30,-1.4625906,1.7057271,0.055707976
1973-08-31,-1.4663852,1.710085,0.0586273
1973-09-04,-1.4502563,1.7504542,0.050046787
